MIB Module,Object Name,OID,Kind,Syntax,Access,Description
ML540M-ERPS-MIB,ml540mErpsConfigAction,1.3.6.1.4.1.5468.100.72.1.2.1.1.100,column,VTSSRowEditorState,read-write,Action
ML540M-ERPS-MIB,ml540mErpsConfigRowEditorGroupIndex,1.3.6.1.4.1.5468.100.72.1.2.2.1,scalar,Integer32 (0..2147483647),read-write,ERPS group index number. Valid range is (1..max groups). The maximum group number is platform-specific and can be retrieved from the ERPS capabilities
ML540M-ERPS-MIB,ml540mErpsConfigRowEditorRingType,1.3.6.1.4.1.5468.100.72.1.2.2.2,scalar,VTSSErpsRingType,read-write,Type of ring. Can only be set once for a ring instance.
ML540M-ERPS-MIB,ml540mErpsConfigRowEditorPort0,1.3.6.1.4.1.5468.100.72.1.2.2.3,scalar,VTSSInterfaceIndex,read-write,ifindex of ring protection port 0. Can only be set once for a ring instance.
ML540M-ERPS-MIB,ml540mErpsConfigRowEditorPort1,1.3.6.1.4.1.5468.100.72.1.2.2.4,scalar,VTSSInterfaceIndex,read-write,ifindex of ring protection Port 1. For interconnected sub-rings this value must be zero. Can only be set once for a ring instance.
ML540M-ERPS-MIB,ml540mErpsConfigRowEditorInterconnectMajorRingGroupIndex,1.3.6.1.4.1.5468.100.72.1.2.2.5,scalar,Unsigned32,read-write,For sub-ring: zero = not interconnected; > zero = index of major ring group. For major ring: zero = not interconnected; > zero = is interconnected (i.
ML540M-ERPS-MIB,ml540mErpsConfigRowEditorVirtualChannel,1.3.6.1.4.1.5468.100.72.1.2.2.6,scalar,TruthValue,read-write,Whether to use a virtual channel. Can only be set once for a ring instance.
ML540M-ERPS-MIB,ml540mErpsConfigRowEditorPort0SignalFailMepIndex,1.3.6.1.4.1.5468.100.72.1.2.2.7,scalar,Unsigned32,read-write,"Index of SignalFail MEP for Port 0. Zero if not set. To clear an ERPS group's MEP association, set this to zero; it affects all MEP indices."
ML540M-ERPS-MIB,ml540mErpsConfigRowEditorPort0ApsMepIndex,1.3.6.1.4.1.5468.100.72.1.2.2.8,scalar,Unsigned32,read-write,Index of APS MEP for Port 0. Zero if not set.
ML540M-ERPS-MIB,ml540mErpsConfigRowEditorPort1SignalFailMepIndex,1.3.6.1.4.1.5468.100.72.1.2.2.9,scalar,Unsigned32,read-write,Index of SignalFail MEP for Port 1. Zero if not set. Must be zero for interconnected sub-rings.
ML540M-ERPS-MIB,ml540mErpsConfigRowEditorPort1ApsMepIndex,1.3.6.1.4.1.5468.100.72.1.2.2.10,scalar,Unsigned32,read-write,Index of APS MEP for Port 1. Zero if not set. Must be zero for interconnected sub-rings with virtual channel.
ML540M-ERPS-MIB,ml540mErpsConfigRowEditorHoldOffTime,1.3.6.1.4.1.5468.100.72.1.2.2.11,scalar,Unsigned32,read-write,Hold off time in ms. Value is rounded down to 100ms precision. Valid range is 0-10000 ms
ML540M-ERPS-MIB,ml540mErpsConfigRowEditorWaitToRestoreTime,1.3.6.1.4.1.5468.100.72.1.2.2.12,scalar,Unsigned32,read-write,Wait-to-Restore time in ms. Valid range is 60000-720000 ms (1-12 minutes).
ML540M-ERPS-MIB,ml540mErpsConfigRowEditorGuardTime,1.3.6.1.4.1.5468.100.72.1.2.2.13,scalar,Unsigned32,read-write,Guard time in ms. Valid range is 10-2000 ms.
ML540M-ERPS-MIB,ml540mErpsConfigRowEditorRplMode,1.3.6.1.4.1.5468.100.72.1.2.2.14,scalar,VTSSErpsRplMode,read-write,Ring Protection Link mode.
ML540M-ERPS-MIB,ml540mErpsConfigRowEditorRplPort,1.3.6.1.4.1.5468.100.72.1.2.2.15,scalar,VTSSErpsPort,read-write,RPL port. Only valid if the ERPS group is RPL owner or neighbour.
ML540M-ERPS-MIB,ml540mErpsConfigRowEditorRevertive,1.3.6.1.4.1.5468.100.72.1.2.2.16,scalar,TruthValue,read-write,Revertive (true) or Non-revertive (false) mode.
ML540M-ERPS-MIB,ml540mErpsConfigRowEditorVersion,1.3.6.1.4.1.5468.100.72.1.2.2.17,scalar,VTSSErpsVersion,read-write,ERPS protocol version.
ML540M-ERPS-MIB,ml540mErpsConfigRowEditorTopologyChange,1.3.6.1.4.1.5468.100.72.1.2.2.18,scalar,TruthValue,read-write,Whether to enable Topology Change propagation; only valid for an interconnected node.
ML540M-ERPS-MIB,ml540mErpsConfigRowEditorProtectedVlans0Kto1K,1.3.6.1.4.1.5468.100.72.1.2.2.19,scalar,VTSSVlanListQuarter,read-write,First quarter of bit-array indicating whether a VLAN is protected by this ring instance ('1') or not ('0').
ML540M-ERPS-MIB,ml540mErpsConfigRowEditorProtectedVlans1Kto2K,1.3.6.1.4.1.5468.100.72.1.2.2.20,scalar,VTSSVlanListQuarter,read-write,Second quarter of bit-array indicating whether a VLAN is protected by this ring instance ('1') or not ('0').
ML540M-ERPS-MIB,ml540mErpsConfigRowEditorProtectedVlans2Kto3K,1.3.6.1.4.1.5468.100.72.1.2.2.21,scalar,VTSSVlanListQuarter,read-write,Third quarter of bit-array indicating whether a VLAN is protected by this ring instance ('1') or not ('0').
ML540M-ERPS-MIB,ml540mErpsConfigRowEditorProtectedVlans3Kto4K,1.3.6.1.4.1.5468.100.72.1.2.2.22,scalar,VTSSVlanListQuarter,read-write,Fourth quarter of bit-array indicating whether a VLAN is protected by this ring instance ('1') or not ('0').
ML540M-ERPS-MIB,ml540mErpsConfigRowEditorAction,1.3.6.1.4.1.5468.100.72.1.2.2.100,scalar,VTSSRowEditorState,read-write,Action
ML540M-ERPS-MIB,ml540mErpsStatusGroupIndex,1.3.6.1.4.1.5468.100.72.1.3.1.1.1,column,Integer32 (0..2147483647),not-accessible,ERPS group index number. Valid range is (1..max groups). The maximum group number is platform-specific and can be retrieved from the ERPS capabilities
ML540M-ERPS-MIB,ml540mErpsStatusActive,1.3.6.1.4.1.5468.100.72.1.3.1.1.2,column,TruthValue,read-only,Specifies whether ERPS group is currently active or not.
ML540M-ERPS-MIB,ml540mErpsStatusProtectionState,1.3.6.1.4.1.5468.100.72.1.3.1.1.3,column,VTSSErpsProtectionState,read-only,Specifies current ERPS group protection state.
ML540M-ERPS-MIB,ml540mErpsStatusRplBlocked,1.3.6.1.4.1.5468.100.72.1.3.1.1.4,column,TruthValue,read-only,Specifies whether the RPL is currently blocked or not.
ML540M-ERPS-MIB,ml540mErpsStatusWtrRemaining,1.3.6.1.4.1.5468.100.72.1.3.1.1.5,column,Unsigned32,read-only,Specifies the remaining wait-time before restoring ring.
ML540M-ERPS-MIB,ml540mErpsStatusAdminCmd,1.3.6.1.4.1.5468.100.72.1.3.1.1.6,column,VTSSErpsAdminCmd,read-only,Specifies the currently active administrative command.
ML540M-ERPS-MIB,ml540mErpsStatusFopAlarm,1.3.6.1.4.1.5468.100.72.1.3.1.1.7,column,TruthValue,read-only,Specifies whether the FailureOfProtocol alarm is currently active or not.
ML540M-ERPS-MIB,ml540mErpsStatusTxActive,1.3.6.1.4.1.5468.100.72.1.3.1.1.8,column,TruthValue,read-only,Specifies whether R-APS transmission is currently active.
ML540M-ERPS-MIB,ml540mErpsStatusTxRequestOrState,1.3.6.1.4.1.5468.100.72.1.3.1.1.9,column,VTSSErpsRequestState,read-only,Specifies the currently transmitted request/state. Only relevant when Tx is active.
ML540M-ERPS-MIB,ml540mErpsStatusTxRplBlocked,1.3.6.1.4.1.5468.100.72.1.3.1.1.10,column,TruthValue,read-only,Specifies the currently transmitted RPL Blocked flag. Only relevant when Tx is active.
ML540M-ERPS-MIB,ml540mErpsStatusTxDoNotFlush,1.3.6.1.4.1.5468.100.72.1.3.1.1.11,column,TruthValue,read-only,Specifies the currently transmitted Do Not Flush flag. Only relevant when Tx is active.
ML540M-ERPS-MIB,ml540mErpsStatusBlockedPortReference,1.3.6.1.4.1.5468.100.72.1.3.1.1.12,column,VTSSErpsPort,read-only,Specifies the currently transmitted Blocked Port Reference. Only relevant when Tx is active.
ML540M-ERPS-MIB,ml540mErpsStatusPort0Blocked,1.3.6.1.4.1.5468.100.72.1.3.1.1.13,column,TruthValue,read-only,Specifies whether ring Port 0 is blocked or not.
ML540M-ERPS-MIB,ml540mErpsStatusPort0State,1.3.6.1.4.1.5468.100.72.1.3.1.1.14,column,VTSSErpsPortState,read-only,Specifies the state of ring Port 0.
ML540M-ERPS-MIB,ml540mErpsStatusPort0RxActive,1.3.6.1.4.1.5468.100.72.1.3.1.1.15,column,TruthValue,read-only,Specifies if ring Port0 receives R-APS.
ML540M-ERPS-MIB,ml540mErpsStatusPort0RxRequestOrState,1.3.6.1.4.1.5468.100.72.1.3.1.1.16,column,VTSSErpsRequestState,read-only,Specifies the most recently received request/state on ring Port 0. Only relevant when Rx is active.
ML540M-ERPS-MIB,ml540mErpsStatusPort0RxRplBlocked,1.3.6.1.4.1.5468.100.72.1.3.1.1.17,column,TruthValue,read-only,Specifies the most recently received RPL Blocked flag on ring Port 0. Only relevant when Rx is active.
ML540M-ERPS-MIB,ml540mErpsStatusPort0RxDoNotFlush,1.3.6.1.4.1.5468.100.72.1.3.1.1.18,column,TruthValue,read-only,Specifies the most recently received Do Not Flush flag on ring Port 0. Only relevant when Rx is active.
ML540M-ERPS-MIB,ml540mErpsStatusPort0RxBlockedPortReference,1.3.6.1.4.1.5468.100.72.1.3.1.1.19,column,VTSSErpsPort,read-only,Specifies the most recently received Blocked Port Reference on ring Port 0. Only relevant when Rx is active.
ML540M-ERPS-MIB,ml540mErpsStatusPort0RxNodeId,1.3.6.1.4.1.5468.100.72.1.3.1.1.20,column,OCTET STRING (SIZE(6)),read-only,Specifies the most recently received node ID on ring Port 0. Only relevant when Rx is active.
ML540M-ERPS-MIB,ml540mErpsStatusPort1Blocked,1.3.6.1.4.1.5468.100.72.1.3.1.1.21,column,TruthValue,read-only,Specifies whether ring Port 1 is blocked or not.
ML540M-ERPS-MIB,ml540mErpsStatusPort1State,1.3.6.1.4.1.5468.100.72.1.3.1.1.22,column,VTSSErpsPortState,read-only,Specifies the state of ring Port 1.
ML540M-ERPS-MIB,ml540mErpsStatusPort1RxActive,1.3.6.1.4.1.5468.100.72.1.3.1.1.23,column,TruthValue,read-only,Specifies if ring Port1 receives R-APS.
ML540M-ERPS-MIB,ml540mErpsStatusPort1RxRequestOrState,1.3.6.1.4.1.5468.100.72.1.3.1.1.24,column,VTSSErpsRequestState,read-only,Specifies the most recently received request/state on ring Port 1. Only relevant when Rx is active.
ML540M-ERPS-MIB,ml540mErpsStatusPort1RxRplBlocked,1.3.6.1.4.1.5468.100.72.1.3.1.1.25,column,TruthValue,read-only,Specifies the most recently received RPL Blocked flag on ring Port 1. Only relevant when Rx is active.
ML540M-ERPS-MIB,ml540mErpsStatusPort1RxDoNotFlush,1.3.6.1.4.1.5468.100.72.1.3.1.1.26,column,TruthValue,read-only,Specifies the most recently received Do Not Flush flag on ring Port 1. Only relevant when Rx is active.
ML540M-ERPS-MIB,ml540mErpsStatusPort1RxBlockedPortReference,1.3.6.1.4.1.5468.100.72.1.3.1.1.27,column,VTSSErpsPort,read-only,Specifies the most recently received Blocked Port Reference on ring Port 1. Only relevant when Rx is active.
ML540M-ERPS-MIB,ml540mErpsStatusPort1RxNodeId,1.3.6.1.4.1.5468.100.72.1.3.1.1.28,column,OCTET STRING (SIZE(6)),read-only,Specifies the most recently received node ID on ring Port 1. Only relevant when Rx is active.
ML540M-ERPS-MIB,ml540mErpsControlGroupIndex,1.3.6.1.4.1.5468.100.72.1.4.1.1.1,column,Integer32 (0..2147483647),not-accessible,ERPS group index number. Valid range is (1..max groups). The maximum group number is platform-specific and can be retrieved from the ERPS capabilities
ML540M-ERPS-MIB,ml540mErpsControlCommand,1.3.6.1.4.1.5468.100.72.1.4.1.1.2,column,VTSSErpsControlCmd,read-write,Control command to execute. Always returns none when read.
ML540M-ERPS-MIB,ml540mErpsControlPort,1.3.6.1.4.1.5468.100.72.1.4.1.1.3,column,VTSSErpsPort,read-write,Ring port affected by control command. Only relevant for administrative commands. Always returns port0 when read.
ML540M-ERPS-MIB,ml540mErpsStatisticsGroupIndex,1.3.6.1.4.1.5468.100.72.1.5.1.1.1,column,Integer32 (0..2147483647),not-accessible,ERPS group index number. Valid range is (1..max groups). The maximum group number is platform-specific and can be retrieved from the ERPS capabilities
ML540M-ERPS-MIB,ml540mErpsStatisticsRapsTx,1.3.6.1.4.1.5468.100.72.1.5.1.1.2,column,Counter64,read-only,Number of transmitted RAPS PDUs.
ML540M-ERPS-MIB,ml540mErpsStatisticsRapsRx,1.3.6.1.4.1.5468.100.72.1.5.1.1.3,column,Counter64,read-only,Number of received RAPS PDUs.
ML540M-ERPS-MIB,ml540mErpsStatisticsRapsRxDrop,1.3.6.1.4.1.5468.100.72.1.5.1.1.4,column,Counter64,read-only,Number of received RAPS PDUs that were dropped.
ML540M-ERPS-MIB,ml540mErpsStatisticsLocalSF,1.3.6.1.4.1.5468.100.72.1.5.1.1.5,column,Counter64,read-only,Number of local SignalFail events.
ML540M-ERPS-MIB,ml540mErpsStatisticsLocalSFCleared,1.3.6.1.4.1.5468.100.72.1.5.1.1.6,column,Counter64,read-only,Number of local SignalFail clear events.
ML540M-ERPS-MIB,ml540mErpsStatisticsRemoteSF,1.3.6.1.4.1.5468.100.72.1.5.1.1.7,column,Counter64,read-only,Number of remote SignalFail events.
ML540M-ERPS-MIB,ml540mErpsStatisticsNR,1.3.6.1.4.1.5468.100.72.1.5.1.1.8,column,Counter64,read-only,Number of NoRequest events.
ML540M-ERPS-MIB,ml540mErpsStatisticsRemoteMS,1.3.6.1.4.1.5468.100.72.1.5.1.1.9,column,Counter64,read-only,Number of remote ManualSwitch events.
ML540M-ERPS-MIB,ml540mErpsStatisticsLocalMS,1.3.6.1.4.1.5468.100.72.1.5.1.1.10,column,Counter64,read-only,Number of local ManualSwitch events.
ML540M-ERPS-MIB,ml540mErpsStatisticsRemoteFS,1.3.6.1.4.1.5468.100.72.1.5.1.1.11,column,Counter64,read-only,Number of remote ForcedSwitch events.
ML540M-ERPS-MIB,ml540mErpsStatisticsLocalFS,1.3.6.1.4.1.5468.100.72.1.5.1.1.12,column,Counter64,read-only,Number of local ForcedSwitch events.
ML540M-ERPS-MIB,ml540mErpsStatisticsAdminClear,1.3.6.1.4.1.5468.100.72.1.5.1.1.13,column,Counter64,read-only,Number of AdminClear events.
ML540M-EVC-MIB,ml540mEvcCapabilitiesPolicerMax,1.3.6.1.4.1.5468.100.62.1.1.1,scalar,Unsigned32,read-only,Maximum number of EVC policers.
ML540M-EVC-MIB,ml540mEvcCapabilitiesEvcMax,1.3.6.1.4.1.5468.100.62.1.1.2,scalar,Unsigned32,read-only,Maximum number of EVC rules.
ML540M-EVC-MIB,ml540mEvcCapabilitiesEceMax,1.3.6.1.4.1.5468.100.62.1.1.3,scalar,Unsigned32,read-only,Maximum number of ECE rules.
ML540M-EVC-MIB,ml540mEvcCapabilitiesHasPortDeiColoring,1.3.6.1.4.1.5468.100.62.1.1.100,scalar,TruthValue,read-only,"If true, the platform supports NNI port DEI coloring."
ML540M-EVC-MIB,ml540mEvcCapabilitiesHasPortInnerTag,1.3.6.1.4.1.5468.100.62.1.1.101,scalar,TruthValue,read-only,"If true, the platform supports NNI port inner tag classification."
ML540M-EVC-MIB,ml540mEvcCapabilitiesHasPortAddrMode,1.3.6.1.4.1.5468.100.62.1.1.102,scalar,TruthValue,read-only,"If true, the platform supports port address mode (SMAC/SIP or DMAC/DIP)."
ML540M-EVC-MIB,ml540mEvcCapabilitiesHasPortKey,1.3.6.1.4.1.5468.100.62.1.1.103,scalar,TruthValue,read-only,"If true, the platform supports port key type."
ML540M-EVC-MIB,ml540mEvcCapabilitiesHasPolicerColorBlind,1.3.6.1.4.1.5468.100.62.1.1.200,scalar,TruthValue,read-only,"If true, the platform supports color-blind policing."
ML540M-EVC-MIB,ml540mEvcCapabilitiesHasEvcPolicer,1.3.6.1.4.1.5468.100.62.1.1.300,scalar,TruthValue,read-only,"If true, the platform supports EVC policer mapping."
ML540M-EVC-MIB,ml540mEvcCapabilitiesHasEvcUniVid,1.3.6.1.4.1.5468.100.62.1.1.301,scalar,TruthValue,read-only,"If true, the platform supports EVC UNI VLAN ID."
ML540M-EVC-MIB,ml540mEvcCapabilitiesHasEvcItAdd,1.3.6.1.4.1.5468.100.62.1.1.302,scalar,TruthValue,read-only,"If true, the platform supports EVC inner tag adding."
ML540M-EVC-MIB,ml540mEvcCapabilitiesHasEvcMpls,1.3.6.1.4.1.5468.100.62.1.1.303,scalar,TruthValue,read-only,"If true, the platform supports EVC MPLS."
ML540M-EVC-MIB,ml540mEvcCapabilitiesHasEvcETree,1.3.6.1.4.1.5468.100.62.1.1.304,scalar,TruthValue,read-only,"If true, the platform supports E-Tree."
ML540M-EVC-MIB,ml540mEvcCapabilitiesHasEceAdvLookup,1.3.6.1.4.1.5468.100.62.1.1.400,scalar,TruthValue,read-only,"If true, the platform supports ECE advanced lookup."
ML540M-EVC-MIB,ml540mEvcCapabilitiesHasEceDestMacType,1.3.6.1.4.1.5468.100.62.1.1.401,scalar,TruthValue,read-only,"If true, the platform supports ECE DMAC type matching."
ML540M-EVC-MIB,ml540mEvcCapabilitiesHasEceDestMac,1.3.6.1.4.1.5468.100.62.1.1.402,scalar,TruthValue,read-only,"If true, the platform supports ECE DMAC matching."
ML540M-EVC-MIB,ml540mEvcCapabilitiesHasEceSrcMac,1.3.6.1.4.1.5468.100.62.1.1.403,scalar,TruthValue,read-only,"If true, the platform supports ECE SMAC matching."
ML540M-EVC-MIB,ml540mEvcCapabilitiesHasEceInnerTag,1.3.6.1.4.1.5468.100.62.1.1.404,scalar,TruthValue,read-only,"If true, the platform supports ECE inner tag matching."
ML540M-EVC-MIB,ml540mEvcCapabilitiesHasEceEtype,1.3.6.1.4.1.5468.100.62.1.1.405,scalar,TruthValue,read-only,"If true, the platform supports ECE Ethernet Type frame matching."
ML540M-EVC-MIB,ml540mEvcCapabilitiesHasEceLlc,1.3.6.1.4.1.5468.100.62.1.1.406,scalar,TruthValue,read-only,"If true, the platform supports ECE LLC frame matching."
ML540M-EVC-MIB,ml540mEvcCapabilitiesHasEceSnap,1.3.6.1.4.1.5468.100.62.1.1.407,scalar,TruthValue,read-only,"If true, the platform supports ECE SNAP frame matching."
ML540M-EVC-MIB,ml540mEvcCapabilitiesHasEceL2cp,1.3.6.1.4.1.5468.100.62.1.1.408,scalar,TruthValue,read-only,"If true, the platform supports ECE LLC frame matching and forwarding."
ML540M-EVC-MIB,ml540mEvcCapabilitiesHasEceIpv4Fragment,1.3.6.1.4.1.5468.100.62.1.1.409,scalar,TruthValue,read-only,"If true, the platform supports ECE IPv4 fragment matching."
ML540M-EVC-MIB,ml540mEvcCapabilitiesHasEceIpProto,1.3.6.1.4.1.5468.100.62.1.1.410,scalar,TruthValue,read-only,"If true, the platform supports ECE IP protocol matching."
ML540M-EVC-MIB,ml540mEvcCapabilitiesHasEceSrcIp,1.3.6.1.4.1.5468.100.62.1.1.411,scalar,TruthValue,read-only,"If true, the platform supports ECE source IP address matching."
ML540M-EVC-MIB,ml540mEvcCapabilitiesHasEceDestIp,1.3.6.1.4.1.5468.100.62.1.1.412,scalar,TruthValue,read-only,"If true, the platform supports ECE destination IP address matching."
ML540M-EVC-MIB,ml540mEvcCapabilitiesHasEceSrcPort,1.3.6.1.4.1.5468.100.62.1.1.413,scalar,TruthValue,read-only,"If true, the platform supports ECE source UDP/TCP port matching."
ML540M-EVC-MIB,ml540mEvcCapabilitiesHasEceDestPort,1.3.6.1.4.1.5468.100.62.1.1.414,scalar,TruthValue,read-only,"If true, the platform supports ECE destination UDP/TCP port matching."
ML540M-EVC-MIB,ml540mEvcCapabilitiesHasEceRuleType,1.3.6.1.4.1.5468.100.62.1.1.415,scalar,TruthValue,read-only,"If true, the platform supports ECE rule type."
ML540M-EVC-MIB,ml540mEvcCapabilitiesHasEceTxLookup,1.3.6.1.4.1.5468.100.62.1.1.416,scalar,TruthValue,read-only,"If true, the platform supports ECE egress lookup type."
ML540M-EVC-MIB,ml540mEvcCapabilitiesHasEceOtAddVid,1.3.6.1.4.1.5468.100.62.1.1.417,scalar,TruthValue,read-only,"If true, the platform supports ECE outer tag VID."
ML540M-EVC-MIB,ml540mEvcCapabilitiesHasEcePcpMode,1.3.6.1.4.1.5468.100.62.1.1.418,scalar,TruthValue,read-only,"If true, the platform supports ECE PCP mode."
ML540M-EVC-MIB,ml540mEvcCapabilitiesHasEcePcpDeiPreserve,1.3.6.1.4.1.5468.100.62.1.1.419,scalar,TruthValue,read-only,"If true, the platform supports ECE PCP/DEI preservation."
ML540M-EVC-MIB,ml540mEvcCapabilitiesHasEceDeiMode,1.3.6.1.4.1.5468.100.62.1.1.420,scalar,TruthValue,read-only,"If true, the platform supports ECE DEI mode."
ML540M-EVC-MIB,ml540mEvcCapabilitiesHasEceItAdd,1.3.6.1.4.1.5468.100.62.1.1.421,scalar,TruthValue,read-only,"If true, the platform supports ECE inner tag adding."
ML540M-EVC-MIB,ml540mEvcCapabilitiesHasEcePolicer,1.3.6.1.4.1.5468.100.62.1.1.422,scalar,TruthValue,read-only,"If true, the platform supports ECE policer mapping."
ML540M-EVC-MIB,ml540mEvcCapabilitiesHasEceCos,1.3.6.1.4.1.5468.100.62.1.1.423,scalar,TruthValue,read-only,"If true, the platform supports ECE CoS mapping."
ML540M-EVC-MIB,ml540mEvcCapabilitiesHasEceDp,1.3.6.1.4.1.5468.100.62.1.1.424,scalar,TruthValue,read-only,"If true, the platform supports ECE Drop Precedence mapping."
ML540M-EVC-MIB,ml540mEvcCapabilitiesHasEvcPortHqos,1.3.6.1.4.1.5468.100.62.1.1.500,scalar,TruthValue,read-only,"If true, the platform supports (EVC, port) HQoS ID mapping."
ML540M-EVC-MIB,ml540mEvcCapabilitiesHasEvcPortCounters,1.3.6.1.4.1.5468.100.62.1.1.501,scalar,TruthValue,read-only,"If true, the platform supports (EVC, port) counters."
ML540M-EVC-MIB,ml540mEvcConfigInterfaceIfIndex,1.3.6.1.4.1.5468.100.62.1.2.2.1.1.1,column,VTSSInterfaceIndex,not-accessible,Logical interface index.
ML540M-EVC-MIB,ml540mEvcConfigInterfaceKey,1.3.6.1.4.1.5468.100.62.1.2.2.1.1.2,column,VTSSVcapKeyType,read-write,The key type for the basic ingress lookup. This object is only available if the capability object 'ml540mEvcCapabilitiesHasPortKey' is True.
ML540M-EVC-MIB,ml540mEvcConfigInterfaceKeyAdv,1.3.6.1.4.1.5468.100.62.1.2.2.1.1.3,column,VTSSVcapKeyType,read-write,The key type for the advanced ingress lookup. This object is only available if the capability object 'ml540mEvcCapabilitiesHasPortKey' is True.
ML540M-EVC-MIB,ml540mEvcConfigInterfaceAddrMode,1.3.6.1.4.1.5468.100.62.1.2.2.1.1.4,column,TruthValue,read-write,"If false, the basic ingress lookup is based on SMAC/SIP. If true, the basic ingress lookup is based on DMAC/DIP. This object is only available if the "
ML540M-EVC-MIB,ml540mEvcConfigInterfaceAddrModeAdv,1.3.6.1.4.1.5468.100.62.1.2.2.1.1.5,column,TruthValue,read-write,"If false, the advanced ingress lookup is based on SMAC/SIP. If true, the advanced ingress lookup is based on DMAC/DIP. This object is only available i"
ML540M-EVC-MIB,ml540mEvcConfigInterfaceDeiColoring,1.3.6.1.4.1.5468.100.62.1.2.2.1.1.6,column,TruthValue,read-write,"If false, DEI coloring for the NNI port is enabled. If true, DEI coloring for the NNI port is disabled. This object is only available if the capabilit"
ML540M-EVC-MIB,ml540mEvcConfigInterfaceInnerTag,1.3.6.1.4.1.5468.100.62.1.2.2.1.1.7,column,TruthValue,read-write,"If false, the NNI port uses outer tag classification. If true, the NNI port uses inner tag classification. This object is only available if the capabi"
ML540M-EVC-MIB,ml540mEvcConfigInterfaceL2cpIfIndex,1.3.6.1.4.1.5468.100.62.1.2.2.2.1.1,column,VTSSInterfaceIndex,not-accessible,Logical interface index.
ML540M-EVC-MIB,ml540mEvcConfigInterfaceL2cpL2cpId,1.3.6.1.4.1.5468.100.62.1.2.2.2.1.2,column,Integer32 (0..31),not-accessible,L2CP ID.
ML540M-EVC-MIB,ml540mEvcConfigInterfaceL2cpL2cpMode,1.3.6.1.4.1.5468.100.62.1.2.2.2.1.3,column,VTSSevcL2cpMode,read-write,The forwarding mode for the L2CP.
ML540M-EVC-MIB,ml540mEvcConfigPolicerPolicerId,1.3.6.1.4.1.5468.100.62.1.2.3.1.1,column,Integer32 (0..4095),not-accessible,"Policer ID, allowed range is [0,PolicerMax[."
ML540M-EVC-MIB,ml540mEvcConfigPolicerEnable,1.3.6.1.4.1.5468.100.62.1.2.3.1.2,column,TruthValue,read-write,Enable or disable policer.
ML540M-EVC-MIB,ml540mEvcConfigPolicerPolicerType,1.3.6.1.4.1.5468.100.62.1.2.3.1.3,column,VTSSevcPolicerType,read-write,The EVC policer type.
ML540M-EVC-MIB,ml540mEvcConfigPolicerPolicerMode,1.3.6.1.4.1.5468.100.62.1.2.3.1.4,column,VTSSevcPolicerMode,read-write,The EVC policer mode. Color-blind policing is only supported if HasPolicerColorBlind is true.
ML540M-EVC-MIB,ml540mEvcConfigPolicerLineRate,1.3.6.1.4.1.5468.100.62.1.2.3.1.5,column,TruthValue,read-write,Enable or disable line rate policing.
ML540M-EVC-MIB,ml540mEvcConfigPolicerCir,1.3.6.1.4.1.5468.100.62.1.2.3.1.6,column,Unsigned32,read-write,Committed Information Rate in kbps.
ML540M-EVC-MIB,ml540mEvcConfigPolicerCbs,1.3.6.1.4.1.5468.100.62.1.2.3.1.7,column,Unsigned32,read-write,Committed Burst Size in bytes.
ML540M-EVC-MIB,ml540mEvcConfigPolicerEir,1.3.6.1.4.1.5468.100.62.1.2.3.1.8,column,Unsigned32,read-write,Excess Information Rate in kbps.
ML540M-EVC-MIB,ml540mEvcConfigPolicerEbs,1.3.6.1.4.1.5468.100.62.1.2.3.1.9,column,Unsigned32,read-write,Excess Burst Size in bytes.
ML540M-EVC-MIB,ml540mEvcConfigEvcEvcId,1.3.6.1.4.1.5468.100.62.1.2.4.1.1.1,column,Integer32 (0..4095),not-accessible,"EVC ID, allowed range is [0,EvcMax[."
ML540M-EVC-MIB,ml540mEvcConfigEvcVid,1.3.6.1.4.1.5468.100.62.1.2.4.1.1.2,column,VTSSUnsigned16,read-write,The VLAN ID used in the outer tag for the EVC.
ML540M-EVC-MIB,ml540mEvcConfigEvcIvid,1.3.6.1.4.1.5468.100.62.1.2.4.1.1.3,column,VTSSUnsigned16,read-write,The internal classified VLAN ID for the EVC.
ML540M-EVC-MIB,ml540mEvcConfigEvcNniPortList,1.3.6.1.4.1.5468.100.62.1.2.4.1.1.4,column,VTSSPortList,read-write,List of NNI ports for the EVC.
ML540M-EVC-MIB,ml540mEvcConfigEvcLearning,1.3.6.1.4.1.5468.100.62.1.2.4.1.1.5,column,TruthValue,read-write,Enable or disable MAC address learning for the EVC.
ML540M-EVC-MIB,ml540mEvcConfigEvcPolicerOp,1.3.6.1.4.1.5468.100.62.1.2.4.1.1.6,column,VTSSevcPolicerOp,read-write,Policer operator for the EVC. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEvcPolicer' is True.
ML540M-EVC-MIB,ml540mEvcConfigEvcPolicerId,1.3.6.1.4.1.5468.100.62.1.2.4.1.1.7,column,VTSSUnsigned16,read-write,Policer ID for the EVC. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEvcPolicer' is True.
ML540M-EVC-MIB,ml540mEvcConfigEvcUniVid,1.3.6.1.4.1.5468.100.62.1.2.4.1.1.8,column,VTSSUnsigned16,read-write,The VLAN ID used in the outer tag on the UNI. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEvcUniVid' is True.
